412	"Refugees international has warned that a growing number of civilians in iraq are being forced to flee their homes because of a ""vacuum"" created by the failure of the international community to deal with their displaced , which has left thousands of people unemployed and unable to access food and health care . They   . BBC refugees international visited a sadrist office in  Baghdad to find out why these militants are struggling to cope . "" ' ' and ' "" s i n' t e n "
413	"Republican and republican candidates in the US state of iowa are expected to take part in a series of caucuses this week . But what does this mean for the state's caucus-goers , and where they live , when they meet and what is the weather , asks the BBC's Stephanie Hegarty . . "" They're not a winner , but they're very different ."
414	coca cola , the world 's largest beverage company , is one of the world's most famous beverage companies , operating in more than 200 countries across the world. why is the company a global supplier?
415	A gang member has been arrested in Los Angeles in connection with a shooting at a bus stop in which eight people were wounded , officials say . Another gunman is believed to have fired into a crowd of people .
416	Britain's newest passenger terminal has been officially opened at heathrow airport , a day after a man was arrested for running onto a runway during a protest against the expansion of its owners baa . Why is it so important to maintain the airport 's status as one of the world's busiest airports ? BBC Scotland has been given a glimpse of the new terminal .
417	The US Federal Bureau of Investigation (fbi) has arrested a man accused of possessing a poisonous substance in a hotel room in Las Vegas , according to the agency's spokesman . They say he could face 30 years in prison if he is convicted of possession of a biological agent or a fine. ' 
418	The daughter of a man who died after falling from an escalator at a New York stadium says her father was not walking down the stadium.
419	"It was the deadliest tornado outbreak in the united states in more than 20 years , with 56 people killed and dozens injured , according to the BBC's weekly The New York Times . The story of a man who survived the storms has been told by a former army officer , pam whitaker , and others. .   a woman who lost her home in a tornado disaster has told the BBC how he tried to put their lives back together . BBC Africa's BBC . ( ..  (  .) . "" ' n '"
420	"US President George W. Bush has urged the media and entertainment industry to take part in a moral renewal following the Roman Catholic church's sex abuse scandal , which has caused a decrease in Catholic marriages in the united states . Here is a full transcript of the visit to the White House by the pope benedict Xvi  . . BBC News looks at some of the highlights of his visit to Washington , US president Bush has been speaking to u.s. bishops . "" ' s n i n c e n' r r b e' - nn rrb   ' the Pope 's new chapter ' and a "
421	A Russian spacecraft carrying three astronauts has landed off the Kazakhstani coast , it has been revealed . officials say the crew was unharmed .
422	"US Democratic presidential nominee hillary clinton has clashed with the Democratic Party in a compassion forum in the US state of pennsylvania . Republicans have been accused of using their own tactics to promote guns and religion in the country , according to a report from the US Senate on Tuesday . The BBC's BBC looks at the latest twists and turns of the debate on guns in the state of Ohio and the US - which could involve a BBC snapshot . "" ' i 'm having a "" t n e n c l rrb "
423	Ajax , sparta r Rotterdam and nec nijmegen both picked up vital victories in the Dutch Champions League . Ajax and heracles have both secured their first win of the season .
424	"A former model who was accused of throwing water over her lawyer during her divorce case has won a judge's appeal against her , a court judge has ruled . Why did the judge give her more than a million pounds of damages during their marriage , and why does it really mean that a BBC investigation reveals that she was a victim of a ""club club"" , she says she is angry about the decision . BBC Radio 4's BBC 's charity's chief inspector assaulted a top judge and a woman who claimed to have a"
425	A US military contractor has been accused of selling faulty stun grenades , which could cause serious injuries to military personnel , US prosecutors say . Why does this happen and how does it work , and why is it a serious crime , asks the BBC's Jonathan Head . BBC News looks ahead with the latest in a series of inquiry into the alleged conspiracy to sell them to the u.s. navy . The FBI - a US intelligence agency -
426	The u.s. government paid millions of dollars to companies owned by warren jeffs ' polygamous sect , according to a new report from the US military agency cnn . They have been accused of stealing money from their churches , and they are being used to build precision compounds . BBC News reports from a former warren Jeffs church , who is being investigated by a private investigator, which says the u-s. seeking a BBC inquiry. a US intelligence agency has
427	Abu dujana has been sentenced to 15 years in prison for plotting a terror attack on Australia's embassy and a hotel , a court has heard . he says he was involved in the 2002 Bali nightclub bombings , but he does not believe he would be responsible for the attacks on Western targets . . the BBC's Indonesian affairs correspondent has been speaking to a leading jihadist , who has been accused of planning a terrorist attack. ' i n' t i' 
428	The publisher of the world's biggest travel guidebook lonely planet says it is investigating claims he plagiarised the content of its guides , according to reports . They say they are being investigated by a Canadian citizen who says he was a victim of a drugs scandal .
429	The chairman of South Korea's biggest conglomerate ,  Samsung , is stepping down , state media say , after an investigation into corruption allegations .
430	Neanderthals could have spoken a bit differently when they walked the earth , according to a new scientist . But what does it sound like ?
431	-lrb - this old house landscape contractor  Roger Cook tells us how to combat the most common turf problems you 're likely to face this summer . Here 's a guide to how to protect your lawn against the threats of fungal diseases , and how to tackle these challenges . - a . BBC Earth looks at the challenges of this year's turf battles - and explains why -rrb- . the BBC's charity ' spending hundreds of thousands of years in the wild . and the BBC 'n't have enough time to find out who is in the ring of these badly neglected lawns and how they 've been fighting the dreaded threat from the dandelions and the crabgrass , which threaten our neighbours and their 
432	"The inquiry into the death of the Pakistani leader of the people 's party -lrb - PPP -rrb has been presented to the government of Pakistan today . The BBC looks at the findings of a report which reveals the cause and circumstances of their death , and explains how the i   . . and why does the BBC explain why the BBC's British detective superintendent John Macbrayne helped the investigation . "" a "" s t i report ' . the a. n i c 't ' c estimated that ' the suicide bomb ' in which the murdered former wife of former Pakistani prime minister - and her family - have failed to find out the truth  ' and the failure of the British high commission ' to establish the fate of the party's top political ally - Benazir bhutto , who died after being attacked during a political rally in the city of Rawalpindi , where a bomb was thrown out ."
433	Two tornadoes have struck southern US cities , killing hundreds of homes and destroying thousands of properties .
434	Storms that killed two people in northern  Georgia and south carolina spread across the country , causing damage to homes and power lines , according to the cnn world headquarters . Heavy rain and hail caused severe damage in southern  Georgia , the weather service says , and a woman was severely injured.   a tornado touched down trees , blew roofs off homes , blowing trees off homes and destroying power . BBC America's BBC's  
435	The u.s. military in Japan has charged a marine with rape and other violations of military justice in the alleged sexual assault of a 14-year-old girl in okinawa , a spokesman has said .
436	Germany's champions league schalke has secured a third place in the league after winning a two-time victory over a rival competitor - hertha Bremen - in their first match against a direct competitor for a Champions league place in Germany . They have a golden chance to put one hand on the ..  But what does this mean for them?
437	A recording of a former US president accusing his wife sen. sen. Barack obama of playing the race card has been posted on the whyy web site . clinton says he regrets saying it was used out of context and twisted for political purposes by the obama campaign to try to breed resentment elsewhere . ..  But the former president has told a radio station he would not be allowed to play a race card on him .
438	The Iraqi government is calling for compensation for each of the 17 people killed in a shooting involving a US security contractor . border crossings reopened , the iraqi government says , following a report on last month 's shootings involving blackwater contractors , and the u.s. military.  . BBC News Arabic spokesman has been told that the investigation is complete .
439	A clash between Ugandan and libyan presidential guards sparked chaos in a ceremony attended by the visiting heads of state from 11  African nations , according to local media reports . They were knocked over by their own guards , but they were left bleeding from compound fractures and drawing guns . BBC Afrique spoke to some of those injured in the fight , in which a dozen leaders were killed , and some were injured .. a s e n i n c e p ' n' t 's
440	At least 40 people have been killed and dozens wounded in two separate attacks in the Iraqi capital , karbala , officials say . Another attack in eastern baghdad was a suicide bomber apparently targeting shiite worshippers and a police patrol .
441	US troops have killed four soldiers in a roadside bombing in iraq , the u.s. military says , amid the growing threat of ieds in the Iraqi war , US officials say . They have been targeted by a joint improvised explosive device defeat organisation , and the s i r r bombs have been described as the weapon of choice for insurgents and militants . The u n . insurgency   . BBC World Service's correspondent and historian , BBC World 's e n c nn - n in the US - and the p entagon says the killing of thousands is a key moment in the war . the military has called the attacks a '' dangerous weapon ' which threatens the armed armed forces' threat , in which they have been killed in attacks and fighting in Iraq and Iraq , is being treated as a deadly weapon in the country's worst armed war - in the past five years .
442	-lrb - this old house landscape contractor  Roger Cook tells us how to combat the most common turf problems you 're likely to face this summer . Here 's a guide to how to protect your lawn against the threats of fungal diseases , and how to tackle these challenges . - a . BBC Earth looks at the challenges of this year's turf battles - and explains why -rrb- . the BBC's charity ' spending hundreds of thousands of years in the wild . and the BBC 'n't have enough time to find out who is in the ring of these badly neglected lawns and how they 've been fighting the dreaded threat from the dandelions and the crabgrass , which threaten our neighbours and their 
443	comaneci was the first female gymnast in history to score a perfect 10 in the world 's Olympics , but when she died at the age of 88 she was a relatively unlikely celebrity . she was one of the world's most famous gymnasts - and she was also one of those who died . BBC News looks at how she changed her life .
444	The latest video game is expected to steal revenue from a different entertainment empire this weekend , according to analysts . Why could the video game put a dent in marvel studios ' opening weekend box office numbers this week , and why could it steal glory from the video games empire ? - and what would everybody really think of the game - when it comes to violence in a video game which could lead to a huge superhero-style assault. - the BBC's slumdog analyst awaits
445	The world bank says that immigrants from the u.s. are struggling to send money back to their loved ones , despite a slowdown in remittances . But what does that mean to families in  Mexico counting on the payments to survive ? The BBC's weekly The Boss series takes a look at the .  , a new report , and a growing number of mexicans - including those living in the united states - and the s e n e c i n c n' t i c ' s c ear - in the city of eastern california - ask
446	A woman accused of making false reports of sexual abuse at a polygamist ranch has been arrested in a case that is not directly related to the raid , a court has heard . FBI officials say they have not found the woman who made the phone calls that prompted the raid, but they say she is not a lawyer . BBC News looks at how a hoax may be behind the mystery , and how it could be linked to the police raid .. a BBC investigation has revealed the FBI's new investigation . The BBC's Nancy Crawford explains why a police officer has been charged with using a phone number to report the calls which prompted a raid on the ranch.
447	The US state of michigan has become the largest political battleground in the history of the state . Here is a look at the state's political landscape , and what is it like to be a state where the Republicans have taken their seats off the ballot paper , while the Democratics are fighting for a third victory . Why does this happen ? - and what does it mean for the economy , as a result , how does
448	"-lrb- cnn -rrb - a former police officer convicted of murdering his girlfriend and their unborn child during a sentencing hearing , which will decide whether he lives or dies . - bobby cutts jr. , 30 , has been sentenced to death for m   . BBC News spoke to his mother , renee , who was murdered in 2007 , in which he was convicted , and . ""  ' n ' c t s e  n "" . ( ' "" )  "
449	"Children are being trained to use their toilets , according to a new report . The BBC's weekly The Boss series profiles different children from around the world . This week we speak to  Sarah teres , the mother of a three-year-old girl who tried to become a potty trainee at children 's hospital . BBC News has been looking at how children are getting ready to use the toilet , and why is it a growing problem in the US? .    But a BBC investigation has revealed the lesson . the BBC looks at the growing awareness of the ""poop"" - which could leave thousands of"
450	"The US Democratic Party is facing a row over the way it chooses its nominee for the 2016 presidential nomination , which could lead to a civil war in the party 's conventions . But what does this mean for the Democratic party , and why does it really matter ? - asks a group of political activists , campaigners and campaigners , who are calling on the party to change the way they choose their nominees . a BBC investigation . BBC America's BBC's correspondent and activist assaulting the party's superdelegate system and which is being sought by conservatives in the conservative conservative party - and what might they see as a ""civil war"" in the race"
451	Australian cricket legend adam gilchrist has announced he will retire from one-day internationals . he says he is ready and excited to move into the next phase of his life which will include much more time with his family . Australians have been celebrating their victory in the third day of a test against India in the Indian Cup   . BBC News Marathi looks at the latest twists in the world of cricket .
452	Colombian police have killed a drug lord who the government says is one of the most sought-after fugitives outside the country 's rebel leaders , the country's president says . They have been accused of running major drug rings in the jungles of the country, according to the colombian government . The killing of mejia munera . the BBC looks at the slain drug lord , known as ' los mellizos , has been named .
453	champions league champions inter Milan and Fiorentina have been knocked out of the top of the league for the first time in almost a decade . Fiorentina is up to fourth place in the Italian Champions League after a two-year battle with a goalkeeper who saved their unbeaten series a record .
454	Scotland's Premier League champions have scored twice in the first half of the season as they maintained their four-point advantage at home to rivals celtic on the summit of the trophy . Scotland has become the first country to win a third consecutive season .
455	The wreckage of a plane that crashed in the andes mountains of  Venezuela has been found , officials say , but none of the survivors survived .
456	Japan has handed over two anti-whaling activists to Australian government officials , a day after they were seized by a Japanese whaling vessel in the antarctic . Australian officials have said they will not be charged for their actions , but they say they have been assaulted by the Japanese crew.  But  a row has broken out .
457	Dutch police have arrested a man who claimed to be a priest at a Amsterdam airport with cocaine , a spokesman for the Dutch royal military police said .
458	"The world's most anticipated video game - Xbox 360 - has gone on sale at the midnight of midnight on the eve of the release of its final chapter . The game is expected to smash sales records within 24 hours of release , according to a new report from cnn.com . i- reporter joshua . "" i 've been buying the game amid cheers ' , he waited more than eight hours outside a woodbury , minnesota , and i'm having a very limited edition. ' halo 3 ' and he 's going on to become the first in his town to buy the game. - and he is the first person in the world to buy it.  ' the "
459	"If you're a prisoner , you'll be able to send your loved ones a birthday card to a friend , who 's serving an 11-month sentence . however , there is a rapid growing number of inmates in the u.s. population , according to new research . The creator of a "" greeting card business ' terrye cheathem ' has come up with a line of cards designed for inmates to send their"
460	"-lrb- in style . - i always wanted a pair of shoes , but i still wear them , a necklace and a crocodile birkin bag . "" i love it 's nothing like a housewife , so now it doesn't take to make a desperate housewife happy"
461	US President George W. Bush has announced the nomination of a top commander of the United Nations (u.s.) in the Iraqi state of iraq . military officials say they have been given the go-ahead by the Bush administration , but they are expected to be given approval by the senate in early September . BBC News - CNN - has been told that the nominees could be released by memorial day to the families of those affected by the u.a.n. s e n i r rb - and a new u s. commander , which would become the chief of u
462	A man has been charged with attempted murder following an assault on a Dalit girl in northern India , which left a woman in critical condition . The BBC's Geeta Pandey takes a look at why these people are being discriminated against , and how they are affected by the country 's traditional caste 
463	The u.s. military has become the deadliest for the US military in the iraq war , according to pentagon figures . The number of soldiers killed in the war has fallen to its highest level in more than a decade . Iraq's military says it will release nine detained iranians in the coming days . BBC News Arabic looks at the latest increase in the number of US troops who have died in the conflict , with the u-s. and the i-n-i-ni - which killed almost 1,000 in the first three months of the year . the army says the death toll
464	A decade after a tornado killed 11 people in the US city of kansas , a project to rebuild the town could be a global example of conservation , energy efficiency and creativity . But what does this mean for a town where residents and businesses are struggling to build their own homes ? The BBC's .  a former chief executive of the city's governor and a nonprofit expert from a local town in southern California explains how a BBC    BBC business agency's new venture - which aims to ensure the town's environment - has a new approach to developing a city which is 
465	"Students at a university in South Africa have protested against a racist video which appears to show students eating beef stew containing urine , officials say . They have been arrested in a protest against the video , the BBC has learned. Why does this happen and what does it mean for those who have a "" ' fear factor ' , and why are they assaulted ? Why are these protests almost impossible? ' and where a video 's threat' - in which black students claim they were being treated in the same way as those in neighbouring South Africans - and how could they make their protests in the streets ?"
466	The world's largest seed vault has opened its doors to the world , making it the ultimate safety net for food crops . Norway has become the first country in the world to keep seeds safe for centuries . The world 's biggest seed bank is being built in a remote island in the north pole - where thousands of seeds can be stored safely for up to 10,000 years - but what does this mean for the crop diversity ? Norway's top environmental charity 'The Global seed Vault' has
467	A man has been arrested in the killing of a student at the university of alabama , according to a police chief . authorities say they are investigating whether a gas can be used to ignite a car which turned out to be burk 's , and they believe it was connected to the shooting . the 
468	A tornado has swept through parts of the southern US city of alabama , causing severe damage , officials say . Residents say they are concerned about the impact of a tornado on the city's roads and airports. Officials say there are no reports of injuries .
469	Saudi Arabia is awash in cash which keeps pouring into the world 's largest oil producer , according to a new report . the kingdom is struggling to cope with the rising costs of fuel and water , but the government is concerned about the adverse effects of inflation .
470	"Democratic presidential nominee barack obama says the world wants to see the united states lead while improving their influence around the world . CNN -rrb - says it 's too early to start thinking about running mates . obama has told CNN that he would split the remaining contests. n r r b - obama said the most important thing he could achieve as president would be to deal with iraq and the threat of. ' i   .' a . ""  ' "" . ( n' t n b e "
471	A Lufthansa airlines flight scraped its wing on the ground during a landing attempt in Hamburg , over the weekend , according to its spokesman .
472	At least five people have died in a car crash in the US state of  Florida , officials say , the worst vehicle crash that they have ever seen during their career , has been declared dead by the emergency medical services alliance .
473	The family of a missing girl say they have spotted her missing daughter at a restaurant in southern France , according to their spokesman . They believe the child may have been abducted by pedophiles and taken to north Africa , but they say it is not her .
474	Two separate explosions have been reported in the US state of Pennsylvania , killing two people and injuring several others , local authorities say . Officials say they are investigating the damage caused by the explosion .
475	The Organization of American States (oas) has ordered a commission to investigate a row between Ecuador and venezuela over a rebel group in the jungles of southern Ecuador . oas says it is breaking diplomatic relations with colombian officials , amid a fresh row over the killings of rebels in the country. n icaragua says the crisis between the two nations is a '' threat to their national security .
476	The u.n. has been accused of using celebrity drugs as a threat to state failure , according to a report from the international drug control board . Why does the u n. threaten to tackle the drug addiction in west Africa , asks the BBC's Lucy Derbyshire programme . The BBC 's BBC   a look at the latest twists in a series of letters from the country's anti-drugs body .
477	The world wildlife fund (WWF) has confirmed the safety of giant pandas in two of China 's major panda reserves , amid concerns over damage to the animals ' habitat . They are believed to be safe after the earthquake , but fears are growing over how they will get their next meals . BBC News visited wolong , the world's largest wildlife reserve in China .
478	A group of indigenous Hawaiians has occupied the grounds of a royal palace in honolulu , a day after the monarchy was overthrown and annexed into the  United States illegally . They say they are angry that they will not be able to visit the palace until the end of the year , the BBC's tori-based newspaper reports , but they have been left without visitors to a palace that was once owned by the u.s. government . The BBC visited the venue for a new report , and a group of protesters have taken to the 
479	They 're a shepherd , a police officer , and their handlers are wearing shoes that protect their paws against broken glass .
480	A clash between Ugandan and libyan presidential guards sparked chaos in a ceremony attended by the visiting heads of state from 11  African nations , according to local media reports . They were knocked over by their own guards , but they were left bleeding from compound fractures and drawing guns . BBC Afrique spoke to some of those injured in the fight , in which a dozen leaders were killed , and some were injured .. a s e n i n c e p ' n' t 's
481	The remains of an adult and a fetus were found in a shallow grave in the backyard of the primary suspect in the death of a marine , a police officer has told a US media report . a manhunt is under way for the suspect , who has been charged with first-degree murder , has revealed. FBI investigators believe he has fled the state of north carolina and removed himself as far from her home as he can get , the BBC's BBC . BBC America's top lawyer  ,
482	"US Democratic Party officials say they have failed to secure a victory in the race to become the next US president , but they believe it may have worked , according to a new report from a caucus in the US state of Ohio . Democratic officials have told the BBC how the race is going to be broken.   a BBC investigation has revealed the winners of two primary elections in Ohio and Ohio that could have been a key victory . BBC America's BBC's Tom de Castella explains . "" - almost a month ago , clinton took the vote - and ended the race - with a big victory. ' - the party's chief executive - clinton has been elected - for the first time in a year ."
483	The world wildlife fund (WWF) has confirmed the safety of giant pandas in two of China 's major panda reserves , amid concerns over damage to the animals ' habitat . They are believed to be safe after the earthquake , but fears are growing over how they will get their next meals . BBC News visited wolong , the world's largest wildlife reserve in China .
484	"The world of sit-down restaurants has a huge amount of fat and sodium , according to a new report from health magazine . however , there are few places in the world where they have no nutritional information available . the BBC's weekly The Boss series profiles different types of healthy eating , from traditional -lrb - restaurants , to healthy food , and how do they choose their nutritional choices ? Jamie Oliver explains. a BBC snapshot. - and the BBC 's charity - has revealed how they are having a ""fit-down"" diet and how to ensure they get the highest levels of food . in a series , we spoke to those who have no healthy meals - which would be the least healthy in the country . and what does this really mean for those looking for a healthier meal - asks why they do not have to eat out more than ever - but how do you avoid eating out - with a diet that could be very healthy and healthy, and why is it a big problem - in the past few years , it appears to be a good place to eat ."
485	Lionel Messi will be out of action for six weeks after tearing a muscle in his left leg during tuesday night 's champions league victory over celtic . the club has confirmed that Messi will miss both legs of its quarterfinal encounter .
486	The u.s. embassy in Belgrade is evacuating all nonessential staff following a mob attack on the building , officials have told the CNN . officials say they are still in a state of alert following the attack on a building which was damaged during a demonstration against kosovo independence . the BBC spokes to a top diplomat in the Serbian government says it is being warned to protect its assets from attacks by a group of ethnic ethnic minority ethnic group. a senior u .s
487	"The shooting of a teenager in Los Angeles , which killed a 17-year-old boy , has been remembered by hundreds of thousands of people across the US . The BBC's weekly The Boss series profiles different people from around the world , from the streets of Los Angeles to the deaths of the teenager .    But what happened when a gang member was shot dead in the street , and why could he be killed in a gunman's. . BBC News . (  )  . "" ' ' "" - the sr. ja miel shaw , who was murdered in the early hours of the day he was being taken to the brink of murder , the shooting has taken a new chapter in the city's town of Charleston ,"
488	US officials say they have found a wire that could have seriously harmed or even decapitated border patrol agents , a US congress heard .
489	"The winners of the Democratic presidential election in the US state of south carolina have been revealed , according to preliminary results . Democratic candidate Barack obama claimed a significant victory in the primary , but his wife michelle told supporters he was ""hungry for change"" . obama said he was . "" i believed that the snows of iowa was just an illusion . the winner was a big win , and i. n.c. c linton ' s n e l rb - cnn -rrb- - obama's victory 's big victory is a "" huge win ' and he believes it would be a new era . it could become the first  African-American president , we are"
490	One of the world's most successful Formula One drivers has been named as the most marketable driver in the short term . Why is he going to earn more than a billion dollars if he can maintain the buzz created by his first season in the sport , experts say . But what does it mean for him to be a billionaire ? a BBC investigation has revealed how he will be able to afford a lot more champagne in the future , and why is he the latest spending a few hundred millions of pounds 
491	The US government has released more than 100 official photos of a Halloween party that temporarily threatened to derail the nomination of an immigration official . The agency says it is flawed , and the agency has failed to give them to congress , amid a row over the removal of the photos . Why does this happen and how does it really affect a top official - and why is it almost impossible - to restore them to Congress , writes the BBC's surgeon and chief of immigration and customs enforcement - the FBI - in the wake of the scandal - which threatens to destroy a senior official's job ?
492	At least four u.s. soldiers have been killed in a suicide bomb attack in southern iraq , the military says . suicide bombers killed a sheik and his niece in diyala province on Monday morning , officials say . they were wounded in two separate bombings in separate provinces . BBC News Arabic learned that the attacks were the deadliest attacks against the army since the start of the war in Iraq last month . The BBC's BBC Africa Eye's seeking a BBC World Service investigation. Syria - which includes Iraq - is the third suicide attack against u .s troops in the southern province of baghdad - have killed five u
493	The Islamic State (u.s.) forces have clashed with Iraqi troops in the southern city of sadr city , killing at least four soldiers and injuring more than a dozen others , it has emerged . Iraq's military says it is carrying out a series of attacks . The u.S. army says the militants have been attacking the city in the wake of the assassination of one of their top aides . the BBC's BBC Africa Eye visited a neighbouring neighbour , in which the cleric killed two snipers and two others. a group of militant fighters killed a top aide , and the military said they were being attacked in a small-arms attack in the city .
494	The red cross has resigned after revelations he was engaged in a personal relationship with a female employee , according to a US media report . They say it is impossible to continue in the job so recently undertaken , and the red cross says it would rather not see a permanent replacement for mark w. everson , who took a top job while he was at the Bush administration .
495	Canadians have voted to extend their military mission in afghanistan until next month , amid calls for an immediate withdrawal of the country's troops . Canadian parliament has rejected a proposal .
496	They 're a shepherd , a police officer , and their handlers are wearing shoes that protect their paws against broken glass .
497	Barcelona is ready for twice world player of the year Ronaldo to move on , according to the club's president . Spanish club president  Joan laporta says he would like Cristiano Ronaldo being given a great send-off so he is remembered for all he has given him . Real Madrid says it might not be easy to
498	The u.s. military says it is increasingly aggressive and resilient to stability in  Afghanistan , amid a growing threat to the country's democratic government , the state department says . Why does the taliban remain a capable and determined threat , and why is it growing bolder . BBC Monitoring looks at the shifting situation in the country , writes a report .
499	Louisiana authorities have evacuated thousands of people from their homes after a train derailment caused a cloud to form above the site , according to a shelter , police say .
500	An investigation into the disappearance of a missing alabama teenager has renewed interest in the case , according to a source close to the investigation , and a court has ruled that enough evidence exists to reopen the inquiry against the man accused of killing the teenager 's disappearance , investigators say . a video which appeared to show a young man being secretly filmed saying he was with her when she died says he
501	The world 's biggest airline - air Asia - has become one of the world's most successful airlines . tony fernandes , who has built the airline in Malaysia, tells the BBC why he would leave a comfortable job in the music industry to start a new business in the cut-throat , not to . a BBC investigation has revealed why , at the age of 37 , he started a business with a billion passengers. the 
502	The leader of the farc rebel group in  Colombia says she wants to reintegrate with society , after 24 years with the group . They say they want to join her example , but they say nothing is going to be done , and they believe they will be able to reconcile themselves with the society and society.  But a woman who took her own life in the group has told the BBC how she is planning to leave the group in the jungle - and a group of guerrillas
503	ireport.com -rrb - is a website designed to encourage people to be more physically fit . i report - it 's a video game that aims to increase the amount of time they have to spend on getting started , but doesn't always be able to carry out so . the inquiry is being launched by n Nintendo , which offers a range of ways to get started with a wii fit  , and a spending a year - and when a BBC investigation - has revealed how it is going , how does it work and why does this appear to
504	Cristiano Ronaldo missed an early penalty as manchester united earned a 0-0 draw in the first leg of the champions league semifinal . deco was suspended for next tuesday 's second leg at old trafford . rrb - Ronaldo , Messi , yaya toure , wes brown , deco   . BBC News looks back at the goals of Ronaldo and Ronaldo in the second leg of this season's Champions league match , and 
505	The u.s. military has pleaded guilty to rape of a 14-year-old girl , bringing to a close a criminal case that stirred outrage in Japan , a marine spokesman says . a military officer has been jailed for four years .
506	India's authorities say they have identified a suspect in a series of bomb attacks in jaipur , which killed at least 63 people and wounded more than 200 . the BBC's Geeta Pandey explains why the attacks were linked to Islamic extremists , and how they handled the killings .   a BBC investigation has revealed that a group of Islamist militants believed to have been behind the bombs , but the BBC 's BBC  . BBC Hindi's caught up in the explosions. ' Islamic militant - which has killed hundreds of people - is the largest suicide bomber in the world - has
507	At least 60 people have been killed in a series of bomb attacks in the Indian state of rajasthan , officials say . The killings have been described as a terrorist attack , but the authorities say there is no reason to panic , and there are no reasons to panic in the southern Indian city of jaipur - where the bombs were. a murder investigation has been launched in southern India .
508	The u.s. government is failing to meet its national security goals , according to a report released by the government accountability office (gao ) , the US intelligence agency says , despite a lack of agency-specific plans , al qaeda has regenerated its ability to attack the united states . a BBC investigation by the intelligence community reveals that a key al-qaeda group is still operating within Pakistan , and a US-backed 
509	This is a nightmare for homeless people and drug dealers in downtown  Atlanta , according to a new report . The BBC's weekly The Boss series profiles different crime fighters from around the world , from the streets of the city , to the city's beacon of light daycare centre , and reports from the city. .  But  why does this become a crime ring , asks Lucy Crawford , the former barbecue smoker who ' spending hundreds of hours a year  . the BBC 's caught up in the FBI's new 
510	Political advisers are split over whether a former US attorney general could survive a sex scandal . They say they are stunned by the news that a top-dollar prostitution ring has linked him to a high-profile corruption ring . But what does this mean for a politician who has no political future  ? Why does he survive the scandal - and why does it actually happen - be solved ? The BBC's BBC News ' 
511	The world 's richest people have been named , according to a new report . According to forbes magazine , the number of billionaires in the world has reached a record-breaking record , with a net worth of $4.4 trillion , up almost a third.
512	South Korean President lee myung-bak has pledged to donate his salary to the underprivileged . he says he would spend his whole salary earned as a public official on public welfare .
513	In the Iraqi city of basra , a man has confessed to kidnapping , raping and killing 15 girls . His first confession was made in April . The BBC spoke to the suspect in the killings , and explains why he believes he was a suspect , but what does it mean ? .  a BBC investigation has revealed why the militants are increasingly trying to stop the violence in the country , as the BBC's BBC 's e-commerce agency ' cnn - rrb - has a new twist in the brutality of Islamic militant gangs in the area .
514	Mormons have paid tribute to their former president , u.s. sen. orrin hatch , who has died at the age of 97 . he was the most-traveled president in the 177-year history of the church , and was a member of its top leadership since the 1960s . a former clergyman  . the president of the mormon church has been named by the church's spokesman .
515	"The Republicans have won enough delegates to claim their nomination for the US presidential nomination , according to a spokesman for the party . Republican nominee John mccain has told supporters he will be the candidate in November's presidential election , but he says he is ""grateful and pleased"" . The BBC' Nancy Pelosi went to the polls to find out what happens to him and his rivals in the race to become president of the US. While the s e l i n e p u n c nn , the republicans have a new twist in the battle for the presidency. republican nominees have told their supporters they have secured the nomination in a bid to secure his nomination. Democratic rivals are still locked in the fight for their party 's nomination"
516	"-lrb - a -rrb- mental floss , a mickey , and a bjorn . these are some of the word-inspiring folks who deserve their drag through the linguistic mud . what does this mean for those who want to live forever ? - and why does it really ' spending a lot of time in the dictionary - you couldn't have a name synonymous with a goofy flub. - the -n rr b . the r rb "" - has a long-term romance - in a single phrase - it's often a "" . and when they 'd 't always have their legacy - so why is it supposed to be a so-called"
517	A video showing the last moments of a Polish immigrant , who died after Canadian police shot him with a Taser , has been made public , Canadian media report .
518	"The global biofuels industry has been accused of a list of side effects that are being blamed for rising food prices , according to the UN's World Food Programme (UNWFP) . Climate change is threatening to plunge more than 100 million people into hunger , the agency has warned , but experts say they have a "" massive crisis "" in developing nations , with a huge threat to the world 's poorest people , and "
519	"US President George W. Bush has called for a boost in oil production in the US , amid a growing debate over the future of the country's oil supply . u.s. says it would send a ""shock around the world"" to the country who need it , and would immediately say to the speculators that it is serious . BBC News spoke to the president of shell oil co. , John hofmeister and former president -lsb - says the u .s . president is urging "
520	"Police investigating the murder of his daughter elisabeth in a dungeon prison in northern Austria say they have discovered another hidden space in the cellar where she was kept , while a former prisoner has been kept under sedation . They say there are other places where they are still being kept.  But   a new investigation has revealed how long she will be kept in the dungeon after she was raped by a man who built a "" underground ' prison  ' d e l n' t i n 't ' in the same d u r ear '"
521	The US presidential campaign has raised more than $40 million in donations for the first time , according to campaign sources . Democratic presidential nominee hillary clinton is the second-highest fund-raising month for the campaign , but campaign officials say they are still calculating their totals . BBC News looks at why .
522	The damage caused by the massive tornado in the US city of  Atlanta has been revealed . The BBC's weekly The Boss series profiles different communities from around the world , including those affected by flooding and looting , and how they describe the devastating damage they have experienced in recent years - and .  But a few weeks after the storm, which killed at least 20 people , has taken a look at the damage 
